video_id,views,likes,comment_count
bo8OYPYRTIY,6,6,6
bozom9kH9pU,4,4,4
bqFjyo7I8fY,13,13,13
bqIVwa9VFDM,6,6,6
bqPARIKHbN8,6,6,6
bqbWMgkvedI,6,6,6
bqgVB6Vl-lI,3,3,3
btE8mDfEF34,2,2,2
buBEYGmiAJc,3,3,3
bvf5DlhvJJE,1,1,1
bvh_H0LsXpk,1,1,1
bw5bbpxkBQQ,3,3,3
bw_ob5GFi6I,6,6,6
bweX9_u7S0Y,5,5,5
bwlEaGiO9Zw,4,4,4
byBCkV_j-As,1,1,1
bye513KciIk,3,3,3
bzuXvmsufoM,3,3,3
c-3JxzN2u34,4,4,4
c0bsKc4tiuY,24,24,24
c0mbyMWd0Q8,2,2,2
c1npkEoEtos,15,15,15
c2rEwAWHP7s,6,6,6
c3BTGJgd8Wo,7,7,7
c47kn_Y4y8A,6,6,6
c7cYON3uVZo,14,14,14
c835XURBeLQ,7,7,7
c8DogLWrs90,6,6,6
c8W-auqg024,13,13,13
c9m52-psUmw,6,6,6
cAamrkLjIuM,5,5,5
cAqmb-Pz4iM,4,4,4
cBVTghAXTMw,4,4,4
cDDF4pPwEUU,5,5,5
cDZfh5IjGv8,9,9,9
cDjYY7nW7cY,6,6,6
cFeDbPWPyJM,1,1,1
cH4E_t3m3xM,9,9,9
cHB_s970Uyw,8,8,8
cI5RYgvPHLU,6,6,6
cIQKKzZtWwQ,12,12,12
cIkEjFiUqwU,9,9,9
cIriwVhRPVA,5,5,5
cJHA4lLp32M,1,1,1
cKbl19xeSIQ,9,9,9
cMD63TwzB1o,13,13,13
cMtHByGJ8Ao,6,6,6
cN26ESa3IQk,1,1,1
cNrfQm9yG5o,4,4,4
cON3fiEm3Lc,4,4,4
cOZa0SpqANg,4,4,4
cOaRPJQXFG4,4,4,4
cOc3tsFWoRs,1,1,1
cPSpmSXNy_A,6,6,6
cQ54GDm1eL0,3,3,3
cQp_C_Zrc3U,3,3,3
cQtYcpRGGIY,12,12,12
cRTwgPj0qx4,3,3,3
cSFfxxVYpxk,5,5,5
cSp1dM2Vj48,3,3,3
cUMQfRrqOs8,6,6,6
cUa93K56cc0,17,17,17
cW5ueE2vUm0,8,8,8
cWGWYAhLuAQ,8,8,8
cWHAsCWry8s,7,7,7
cX-X_UFUyYE,4,4,4
cXOZLskXCog,13,13,13
cY-fuk44Lu8,3,3,3
cYkDfWdlLak,5,5,5
cYw-oyJ7AEY,2,2,2
cYxzLGk2NcY,11,11,11
cZAryCaRE3k,6,6,6
cZF20bAAFtM,5,5,5
cZYNADOHhVY,18,18,18
cZxOvNxbi7U,4,4,4
c_KdAO6MqiM,1,1,1
ca3eYxZedD4,1,1,1
caCdf94Blfw,8,8,8
caN18WcW5XU,7,7,7
ccQJq3gGt4o,5,5,5
cccyOn99s4Y,3,3,3
ccgIXa7TIkc,10,10,10
cclI_B8TYdg,4,4,4
ceJcHUoO734,7,7,7
ceXPzJ0fZNs,9,9,9
cgIbzjjbdw8,1,1,1
cgYHbIEZWW8,7,7,7
chFKDaZns6w,6,6,6
ciYXvWbyl00,2,2,2
cik0lYDZa7c,6,6,6
ck2ClsAoN8w,13,13,13
ckS1F3mJzb0,1,1,1
clT-XYIceIc,5,5,5
clvljBUYduE,6,6,6
cmoknv58jjE,7,7,7
cntsqw7XOF0,10,10,10
coOKvrsmQiI,6,6,6
cosN6ilQ5u0,5,5,5
cpGA0azFdCs,19,19,19
cpxwX6KvWbQ,11,11,11
cqHZTqr8u-s,2,2,2
cqg5oc20nxk,5,5,5
cr6H8ACWp4E,8,8,8
csqXekWeBYo,5,5,5
ctBVhyZxXYY,4,4,4
ctx4YBEdOxo,3,3,3
cv8VhlIw6Qc,4,4,4
cxMvzK2OQTw,8,8,8
cy9W-ZywVPc,11,11,11
cyhU06cXfeU,7,7,7
cytyAgu9-bA,5,5,5
czBa9nbvGNA,4,4,4
czX0j3L2ZzQ,1,1,1
d-73-Cr0tQs,4,4,4
d-HPZL6AU64,13,13,13
d-NCySETRIc,2,2,2
d1D1SJ-KqaQ,10,10,10
d1hs-JI_yBE,6,6,6
d2TrEsA3nzg,10,10,10
d2sJNee7FQ4,3,3,3
d380meD0W0M,6,6,6
d3PMBPw74cc,6,6,6
d3h_uD-5d7A,5,5,5
d4KL7vqhpWA,1,1,1
d54e3kcTlHM,8,8,8
d6awT91VKUw,2,2,2
d6hso-SroWE,2,2,2
d6mBbyb-vIA,2,2,2
d7E3F0Vt2rE,1,1,1
d8GHT9nK66Y,8,8,8
d99_h30swtM,9,9,9
d9h_qtOoFnA,5,5,5
dAHolupCEkc,3,3,3
dAOZa7JYnsw,9,9,9
dAfqL3Hts_U,6,6,6
dAgQsoPo-F0,4,4,4
dAyg7C2-mjQ,6,6,6
dBPRS4mVT3g,4,4,4
dBTKW8NKAt4,6,6,6
dDAlGl_8f9U,7,7,7
dDZoGcQVjJg,5,5,5
dEs6-IfOGbw,14,14,14
dH4ZXmeEJXs,7,7,7
dHCURII_974,6,6,6
dHDn26UX4aw,6,6,6
dI5IxmA19jw,3,3,3
dJCKavW22PM,11,11,11
dJgoTcyrFZ4,12,12,12
dKccvk36atQ,8,8,8
dKoIPuifJvE,11,11,11
dLRMA_lWsDY,4,4,4
dLRZTBtdMUg,8,8,8
dN1FTF3HF6c,4,4,4
dNW0B0HsvVs,4,4,4
dOv-1NG-YKc,7,7,7
dPWg-A9tiRI,7,7,7
dPuULksBPcI,7,7,7
dQLlS4l1UJk,5,5,5
dQMZLXaa1L8,3,3,3
dQjTQFRZsD4,7,7,7
dQvIbulWCM4,4,4,4
dR10LRByhRc,5,5,5
dRfvXL-m7O8,14,14,14
dRpNZV18N_g,5,5,5
dRtqFjYYUY0,4,4,4
dRvKm__GrqU,7,7,7
dS5Thrl-4Kc,1,1,1
dT5ALH3ICTc,4,4,4
dUMH6DVYskc,8,8,8
dUztYCMZYls,7,7,7
dVNZYskqdEc,7,7,7
dVQ6rwaZ648,7,7,7
dV_UXo8LiWk,9,9,9
dW4wpGg64pE,1,1,1
dWLDoQ0Kus8,16,16,16
dWxS9_OwC8Y,4,4,4
dY2jpeasD4w,16,16,16
dYXaxeJBj5k,3,3,3
dZWNPEC6SIw,7,7,7
d_j512i2k6c,1,1,1
dabnx8VSdkE,7,7,7
db9Shsd8q8M,4,4,4
dbMtuJ1tZnc,8,8,8
dc89yyOS0Z8,12,12,12
dcZY7uG-mn4,2,2,2
dcipHnWcB0w,7,7,7
dd3XfA4NVcQ,7,7,7
de7GaRwrr8Q,5,5,5
de8K18_G0qk,3,3,3
deJCEUFeehI,1,1,1
deJYRvucj2w,3,3,3
dedaP9ym-hY,7,7,7
df7PZIVe1lw,23,23,23
dfnCAmr569k,7,7,7
dg2ROPhbHg4,7,7,7
dgcr3mCsqBE,1,1,1
dhOMtP72o2Y,2,2,2
dikG4vMJG1s,3,3,3
djJ6GAplhFU,8,8,8
djLBR_aoymQ,5,5,5
djlaHJCXT4o,1,1,1
dkD1l8iKedE,4,4,4
dm6ZSfE5muc,12,12,12
dmtTnGlTUI0,5,5,5
dn4CKtiwxSA,16,16,16
dnA3Cd5xG5A,1,1,1
doFpACkiZ2Q,1,1,1
doHVMJnuvDA,9,9,9
doP7xKdGOKs,10,10,10
dpLrlEBFq-0,5,5,5
dpeDxEb9yeg,7,7,7
dqr-AT5HvyM,2,2,2
drQXdm02oCg,7,7,7
dra9WRKpds8,4,4,4
drg74wOy8z8,11,11,11
ds3tvjwdmGM,3,3,3
dt7fU9H8tz8,12,12,12
dtdiFUwRQqM,4,4,4
duRDizP0gHQ,5,5,5
duXW_wPTw0o,8,8,8
dvJWgErHi7A,7,7,7
dw74T9x6lDE,4,4,4
dwEKqAwoz0Y,12,12,12
dwvVhnQTfDk,13,13,13
dx0jvrlV_EQ,6,6,6
dx9mF1KJr0s,14,14,14
dyBFAX4SDEc,5,5,5
dyUJN3skBlU,4,4,4
dzxFdtWmjto,10,10,10
e-XM8pek6Kg,6,6,6
e0hO5fTGwPY,9,9,9
e15ZR6XG4Z8,3,3,3
e1bEWoblGZA,9,9,9
e22yH5hUQ_A,5,5,5
e2ExvdtmIyU,6,6,6
e2R0NSKtVA0,8,8,8
e3UqLAtdZ04,3,3,3
e4FApt6z55c,3,3,3
e5D3O4yCmCg,13,13,13
e5IRkF20JmU,6,6,6
e5N_Tq1EtRQ,2,2,2
e5bernQdWiE,5,5,5
e6XeP9gQPmg,10,10,10
e77J4g0LMOk,7,7,7
e7OQ_ayQTog,3,3,3
e7sIvcYmuk0,15,15,15
e7vFVFcnBQQ,6,6,6
e89IWTGdIuQ,5,5,5
e9NOwaiXqqA,3,3,3
e9XbKS9xWD0,2,2,2
e9yCAIwqhNc,3,3,3
eACohWVwTOc,8,8,8
eAyxMv4IBH8,4,4,4
eBnXbImHX-g,8,8,8
eDZKgSZ9V0Q,7,7,7
eDelIZDzmwQ,1,1,1
eEDZuFw34YM,7,7,7
eEdPnm-AZ94,3,3,3
eFjFxgHedgM,13,13,13
eHEwkvFFBII,2,2,2
eHIY3HNNqzM,2,2,2
eIAtHvzjk98,5,5,5
eIj9vqnhQ6I,1,1,1
eIns8Y0xegE,3,3,3
eIp7PYuAu0k,4,4,4
eKFrZNXB29M,5,5,5
eKwAib6LosM,5,5,5
eMV_WNJkflM,6,6,6
eMkZ8GEVgUw,5,5,5
eMobkagZu64,8,8,8
eNSN6qet1kE,6,6,6
eOQpjvnm4ME,5,5,5
eOcJ27xT99w,1,1,1
eP33TkuI9vI,13,13,13
eQTcXGk9BRk,3,3,3
eQVhAN7-IAw,8,8,8
eRphuaJ9iJ8,6,6,6
eSHe32cEKqI,14,14,14
eT4shwU4Yc4,13,13,13
eUgrVCDUCtE,7,7,7
eV03W0mnxkI,7,7,7
eV6yLbWCMDU,3,3,3
eWBNCnU_PK0,7,7,7
eWdZk_88r8I,3,3,3
eYJCjVkOImU,7,7,7
eZFvbili87g,5,5,5
eZQdQ5pV6EE,8,8,8
eZSAIm_pzv4,11,11,11
e_7zHm7GsYc,6,6,6
e_FmQF9yVIU,9,9,9
ebHbB2eDz1g,1,1,1
ee24QB3o16o,7,7,7
eemkTcS0zsM,8,8,8
eenl2f0o6AQ,4,4,4
eep4_0JaaG8,6,6,6
efNXlVeeLIw,7,7,7
efve8-mhdVg,1,1,1
egXr0PU-kCY,1,1,1
eiDiKwbGfIY,7,7,7
eijd-yjXY9E,2,2,2
eiudTjsGM7g,2,2,2
ejlD0Sg-8ig,7,7,7
ek1ePFp-nBI,6,6,6
eljAjPH6zQI,12,12,12
elwTgpHlty0,13,13,13
enH3xA4mYcY,12,12,12
enqFulGwFYY,7,7,7
eoBOueMfdcY,4,4,4
eqVHah0f-1c,5,5,5
equJbwmh7DI,4,4,4
er2kQ21ZTG0,6,6,6
erybgSeUHus,2,2,2
eu6hJx1L9IU,1,1,1
euaGS3tPRBw,7,7,7
evhLzq7Gsak,2,2,2
ewTQLoNPxYg,5,5,5
exGGotfSuH0,4,4,4
exQ2u3qSfrM,5,5,5
exYLX9xGoyo,7,7,7
exjMt3v81tA,5,5,5
expKmfdoo28,2,2,2
exsOim0Lyl4,5,5,5
f-xe1qxhcUI,7,7,7
f04asn4oe4Q,10,10,10
f0H4h0sfZIU,1,1,1
f0r_l2iYUzQ,3,3,3
f13X2hLYAhk,1,1,1
f1e0BPbTjvo,3,3,3
f1fXCRtSUWU,16,16,16
f1xIeTCgoFk,5,5,5
f2MZnJlDJ4c,7,7,7
f2kesmAO8VU,3,3,3
f2xPEy4PrmA,5,5,5
f3Xkre0GOFU,7,7,7
f3cpQZ5qvg4,6,6,6
f3mOQCjL10g,3,3,3
f3uZxD39awA,5,5,5
f45Va7jMSx4,8,8,8
f4FuOi9rvKw,16,16,16
f5Y3cf3MFIw,7,7,7
f6Egj7ncOi8,7,7,7
f743HmLmJOY,2,2,2
f7kPSYWU1JA,4,4,4
f9psILoYmCc,6,6,6
fA8bw85NmlY,6,6,6
fA9Ypn3jQw0,9,9,9
fAIX12F6958,9,9,9
fAWQ7qPsS3Y,3,3,3
fC8gutkCu1c,14,14,14
fCTKDn3Q8xQ,2,2,2
fCe38yjduXk,5,5,5
fCuvR9LEczE,9,9,9
fDRrqJU4-Tk,20,20,20
fEMxFSjmo5Q,13,13,13
fEhgT7G6ouQ,3,3,3
fEjag-a7TyU,8,8,8
fEqzx-36pOo,1,1,1
fEskVQgtwaI,7,7,7
fFSmOE0Uxms,10,10,10
fFjkYIgmZnA,2,2,2
fGHOLz35L8M,6,6,6
fGTfbMioezc,2,2,2
fHZe0PJf8HA,7,7,7
fIElFIuzGLI,8,8,8
fIQ2Ty2OL34,1,1,1
fJJBAwiOjRI,5,5,5
fJZht2-Kg3w,4,4,4
fJe0cmOvM94,5,5,5
fKpCAZy4IXg,4,4,4
fKrrlVdFFrw,2,2,2
fKuxh0E9mSI,14,14,14
fLjXIFvafSE,13,13,13
fLwKs5yslSU,5,5,5
fMaC7IeGKNQ,10,10,10
fN5HV79_8B8,6,6,6
fNVUTgd4pio,18,18,18
fNtLIcyjsnI,3,3,3
fO8pPjlFtNw,6,6,6
fO_zejwc054,5,5,5
fOhB5JyEkOQ,8,8,8
fOsphXJvaUE,1,1,1
fPeQR-_JBzU,6,6,6
fQTVpWxu570,6,6,6
fQjGRb4-IQM,14,14,14
fQvGSkTYJSE,4,4,4
fRFCXQ3HgdY,4,4,4
fRcmFr9cE5M,8,8,8
fRj34o4hN4I,8,8,8
fS2fsa1fuIw,12,12,12
fSutgzDY_I4,3,3,3
fUyU3lKzoio,7,7,7
fVVS9Tng7C0,7,7,7
fVizzW1uyDw,1,1,1
fY4cDvgpJss,3,3,3
fYUXvrF85uQ,19,19,19
fYo_ZqCFafU,2,2,2
fZJ4D2iAx9A,4,4,4
fZYtg2BTWBI,3,3,3
fZwwcwfbmdo,7,7,7
f_jTeuajas0,7,7,7
faYA_upR_a0,11,11,11
faxyAEMDNMg,1,1,1
fbHbTBP_u7U,2,2,2
fbL1ZoAQgUU,7,7,7
fcVjitaM3LY,5,5,5
fd7M_5xW0SI,6,6,6
fdpYWltgYMk,3,3,3
feDs1pIhTFQ,1,1,1
feYykx3Fq-k,19,19,19
feh8CkaPkr4,1,1,1
ffgzh93MdQM,9,9,9
ffxKSjUwKdU,20,20,20
fi483E-A8P4,9,9,9
fiErkaNjBwk,2,2,2
flLc6LmAG6c,18,18,18
floMqK_yHf8,5,5,5
flvn3JfcVHk,6,6,6
fmiZUgA-2W4,2,2,2
fmqcXfcrAis,5,5,5
fmtU3FFpHtU,2,2,2
foImxGyOuQE,6,6,6
fp84YC6M-C0,10,10,10
fqQ7ymRr5X0,1,1,1
fryHijK0ytM,2,2,2
fsQD85uD8nM,5,5,5
fuHcdFPBKy0,4,4,4
fupYIggOq38,3,3,3
fvv6TnuvT3g,5,5,5
fwLxwMKMjEQ,9,9,9
fwmhiqUPa28,1,1,1
fxNNP9kifNg,3,3,3
fy5hua8oEVQ,6,6,6
fyRwjMZFeJ4,6,6,6
fyjt5zpNAeg,6,6,6
fzmM0AB60QQ,14,14,14
g-F3A9n9BLg,7,7,7
g0K5QoEj7FQ,6,6,6
g0xVbwXs9jo,6,6,6
g2MyotPRcXE,3,3,3
g30Rhk82rmg,13,13,13
g3IvVejktJE,4,4,4
g3N-vtknJG8,2,2,2
g3VgrgV3kFk,3,3,3
g4Hbz2jLxvQ,8,8,8
g5CNiarSdbU,7,7,7
g5c1bk8weaQ,2,2,2
g8GJV08_pRU,5,5,5
g9T-zd80lNM,3,3,3
gA-NDZb29I4,6,6,6
gAcvbGuqG0Q,9,9,9
gB_7KBTfaw8,2,2,2
gC3Y7SowqwA,5,5,5
gCwDzQcbiF4,1,1,1
gDPr8Na24QU,7,7,7
gDXwhHm4GhM,18,18,18
gEHCXl4J9Qo,4,4,4
gG_XI2jXMKs,6,6,6
gHZ1Qz0KiKM,7,7,7
gImQUUb8cU4,5,5,5
gLswXiRLdkA,3,3,3
gMFMb9-gfBw,2,2,2
gNG0GiSrwas,5,5,5
gNXoxfeyzmI,4,4,4
gNvNMWiMxUE,8,8,8
gO7gWDnzV8g,5,5,5
gO_QM9oUcM0,2,2,2
gPHVLxm8U-0,1,1,1
gPtU_-N6dMg,3,3,3
gR0pSSISaVk,11,11,11
gS1DbvHHVH0,15,15,15
gTF8KYoJkMM,6,6,6
gTRRvvE3HiU,6,6,6
gVutHEKBzHs,1,1,1
gXg2_yExgVY,2,2,2
gYYMnkoFtjM,4,4,4
g_WBVi-bu9Q,4,4,4
gaJMEgf31c4,6,6,6
gau41b7_Hqs,9,9,9
gd5a6LUuU-w,3,3,3
geeTiovdXLQ,7,7,7
gehzrQiwUyM,7,7,7
getVCtn-4Zg,4,4,4
gfmXCAwBkCE,5,5,5
ggIzq8JUK44,4,4,4
ggpoZyF2lU0,7,7,7
ghMEmxP0hgw,13,13,13
ghNoCu0QiH4,4,4,4
giiIq7t4oMQ,14,14,14
givBfOQ47OE,4,4,4
gjXrm2Q-te4,2,2,2
gk05IMU2RrU,3,3,3
gkvhlo4a5iQ,6,6,6
glHNu91zUdA,7,7,7
gm5P74vcB84,3,3,3
gmfH2LBCdaY,9,9,9
gmgI-B5pKzs,6,6,6
gmp6AGFPhzY,11,11,11
goIXAFdlcUw,15,15,15
goP4Z5wyOlM,1,1,1
gob0unzEdRw,4,4,4
gqR5QaaSFX4,2,2,2
gs-iqvX6pOA,15,15,15
gsVgqms1slE,6,6,6
gtprpculjrQ,1,1,1
guI0Ydh7wT0,1,1,1
gvZW4Lh-8Mc,6,6,6
gvuvxLzUB-w,7,7,7
gw82GrEt370,6,6,6
gwrfwx1QcDQ,6,6,6
gx3S73InQ04,1,1,1
gy_aLyB41wQ,6,6,6
h-h5Mhlt6O0,6,6,6
h-nmLbZorLE,5,5,5
h-w7QZo0XSc,19,19,19
h07CnJy-SUc,1,1,1
h1bXpNJ5zK0,2,2,2
h22kNL89csk,6,6,6
h2DY-VCtb54,2,2,2
h33u2eeVqXo,7,7,7
h3umdwK-oPs,25,25,25
h4kv0iKgiks,5,5,5
h5CLO2n6OxQ,5,5,5
h5XzGyjEkkc,4,4,4
h7j9jbe_pEs,8,8,8
h8FkbFoRCzc,4,4,4
h8Q3IhUwX_4,5,5,5
h8VJft5Xq5g,4,4,4
h8hMvvP_Bdo,6,6,6
h8ycmroFQSs,8,8,8
h9O-JH4DtiQ,6,6,6
hA8lElh7LFg,7,7,7
hB07EJhMBRs,14,14,14
hBvcngHRTFg,6,6,6
hD3sd-9tcRI,2,2,2
hDEc4ImIVHk,13,13,13
hDYPVhwULCc,11,11,11
hEnWzvzVMaA,14,14,14
hFEBexihBGk,2,2,2
hFay0SVFxVI,10,10,10
hGAA98YZBZw,2,2,2
hGoQ44SfV-c,7,7,7
hHFuZVGpBC0,12,12,12
hHaUQh6Gx-Q,20,20,20
hIFwL6O_6aA,4,4,4
hIcR65h2GDs,2,2,2
hIyqLdKBAlc,5,5,5
hKNRieaN0ZI,3,3,3
hKqzBGE5w-0,5,5,5
hKxsmQXfmFo,2,2,2
hLgIghY-FGc,7,7,7
hMBxriQamIU,3,3,3
hN8mNXa3ICo,7,7,7
hNsd-m30m2E,5,5,5
hOulcmOHCIQ,2,2,2
hPmBSTgBmes,3,3,3
hQA0oWZpgAQ,15,15,15
hQW_9ws8OhA,19,19,19
hQlXLdZtX6s,3,3,3
hRAGY4BaFQs,7,7,7
hRnVb4z6Hw0,6,6,6
hSvnepZS26s,6,6,6
hV-yHbbrKRA,14,14,14
hVOjyy5NuFY,4,4,4
hX643KbiI4s,1,1,1
hXcoq5XDwyA,5,5,5
hXz4LdA-BRI,2,2,2
hXzcIoq2ing,6,6,6
hYOa56nwx5Y,3,3,3
hYip_Vuv8J0,7,7,7
hYirFqEc8Tg,11,11,11
hZJDAJDD-uw,7,7,7
hZr1u-zzejU,10,10,10
h_-JFUci0BM,4,4,4
h_67XloYXTc,7,7,7
h_O8ZvB3uEk,11,11,11
h_SHkEWo7UM,1,1,1
h_cfN1t3flE,10,10,10
hahlygBa6yQ,12,12,12
hbcH02YynOA,12,12,12
hcfMZ6qjdXM,3,3,3
hdoLeKGoSjw,10,10,10
hf_YjzEvYeQ,1,1,1
hgtR0o6OjjU,1,1,1
hhiD-TKYqHk,13,13,13
hiBPUpCJ7MQ,23,23,23
hiGqKwy4yM0,6,6,6
higZGd1fU4Q,3,3,3
hivGryRKGvk,5,5,5
hjZJaf6FbOw,1,1,1
hkFYWyy9Jek,2,2,2
hlGm5tse8ek,5,5,5
hlb3gGNBHFE,14,14,14
hlrvK4xnLKA,9,9,9
hmkSBiZ6XoQ,12,12,12
hms9nX3RUdk,5,5,5
hn4mxYDmWgo,1,1,1
holkOJx-TOU,12,12,12
hpapqEeb36k,7,7,7
hphLiGW6FgE,6,6,6
hpsugpjc3dE,12,12,12
hpvDsw1D29w,3,3,3
hsYCNQ9DA-w,1,1,1
htBvEmGPhAc,9,9,9
htWO0--MbQg,7,7,7
htmLGVUqIos,10,10,10
htvR_dBs3eg,1,1,1
hu_4yAZVNsU,7,7,7
hv3jeGUv9fY,12,12,12
hwQSOGrBYcI,9,9,9
hwQnXjZwQUQ,5,5,5
hwjdXBxeWsc,16,16,16
hwx2n-Rf0f8,4,4,4
hxAiXfyYX2E,1,1,1
hz7ukDjuq4w,5,5,5
hzTORk64aXg,5,5,5
i-LCORFB860,2,2,2
i04pYZGDHIc,15,15,15
i0p1bmr0EmE,14,14,14
i0pmuBLUvmw,5,5,5
i1AHCaokqhg,6,6,6
i1TkiN309_4,3,3,3
i2ZHwnKVXK0,7,7,7
i47zrx24dpY,7,7,7
i4YQRLQVixM,2,2,2
i5qOzqD9Rms,19,19,19
i6mQAdU646o,5,5,5
i7FgneNlM14,5,5,5
i8qukld8Z18,6,6,6
i9-0BJ4CJvM,6,6,6
i9EyFghIt5o,5,5,5
i9GSF3ROa58,5,5,5
iA5u80nS1PQ,6,6,6
iASe_veKR74,5,5,5
iBy6XRHPODQ,6,6,6
iC7wWFQUUqU,12,12,12
iCXQwI2Luw8,3,3,3
iD8K3pNhf-U,12,12,12
iDN7xlv3xxM,8,8,8
iDbdXTMnOmE,7,7,7
iES66zqOl64,1,1,1
iGCdvqVbIa0,7,7,7
iGD4bBgWPcY,10,10,10
iGXYZwZEZa0,7,7,7
iHcfeuGYuzU,6,6,6
iILJvqrAQ_w,29,29,29
iIxy3JN3-jc,6,6,6
iJPjFddLOxo,6,6,6
iJz5jURaEBc,14,14,14
iKI6z9dcjMg,4,4,4
iKjEoPA0LlY,2,2,2
iLN0_ghe-Tc,3,3,3
iLZSB-5Dyf8,7,7,7
iM4lgtCFMGw,1,1,1
iM89vdPLbQs,1,1,1
iMYc9Anz1v0,2,2,2
iMg9ibfcBnM,7,7,7
iN8zmmCRqUA,6,6,6
iNT-tPrz4OM,2,2,2
iNf6VErGDLI,1,1,1
iOVg62_DUYU,8,8,8
iPf_ifCKftc,1,1,1
iQp1_GfDhwQ,20,20,20
iSt_jbT6rak,14,14,14
iU4J2FF23Do,2,2,2
iWZmdoY1aTE,17,17,17
iWeNDPTYAZw,16,16,16
iWyQqwNAMdA,6,6,6
iXFApdQKYnc,6,6,6
iXcqpJQD5II,6,6,6
iXfHlch1Lso,11,11,11
iYGq_qc-hWY,9,9,9
iZUfPIKbgUM,15,15,15
iZpxzfMkVzM,11,11,11
i_N3q2ZAj-o,3,3,3
i_nLsG_asQg,14,14,14
iatq3Rn4vsg,8,8,8
ibUV-bxcCZA,3,3,3
ic1kMoM_kPw,5,5,5
icNjK6xATjs,1,1,1
idD1C2-ISlo,7,7,7
ieRXuTkbWEw,5,5,5
ife5Zij94_E,9,9,9
ifkRhaEDzzo,5,5,5
igczJLuaelg,9,9,9
ih8ex84QoH4,2,2,2
ii-Qj5-jsdg,7,7,7
ii3n7hYQOl4,5,5,5
ijJPFowBsBc,3,3,3
ijUK3z5rt5s,7,7,7
ijVLdH5dt-c,4,4,4
ijwHj2HaOT0,11,11,11
ikZQLvKZYMA,5,5,5
ilTHiqAmuX8,1,1,1
ilaSwO2fx40,3,3,3
ill2cgCyTUc,7,7,7
in5TfQfUIBY,12,12,12
inFGj1IyIwk,6,6,6
inZzcTXYowY,6,6,6
ipWfcK1HVdA,3,3,3
iqQXwovaUJQ,1,1,1
ir-_cm0BaWc,4,4,4
ir0G79oHXMc,14,14,14
ir8UofAKNCM,3,3,3
irHqI9fUc4I,12,12,12
isI6DqxAr7s,7,7,7
itE8Cd85-QM,1,1,1
iuBPpEkUi8I,6,6,6
iveV0Q77gvU,7,7,7
ixMqVcjsSVM,5,5,5
ixxR3ZoqnF0,6,6,6
iyeWTFLzNZ4,2,2,2
iyjqs_1Nhr8,2,2,2
iyrefjMs64k,4,4,4
iz4bGGhf9Xc,11,11,11
izIyhdEHSPo,2,2,2
izwomieBwG0,7,7,7
j1f04Jg7IaA,12,12,12
j1v2A5pyGlY,8,8,8
j28Gt5_Mlo8,1,1,1
j4KvrAUjn6c,30,30,30
j5cSKF5FzD0,3,3,3
j6X6PhexHnE,8,8,8
j7I-d1B6HwE,6,6,6
j7RZy2B73hw,2,2,2
j8rtMlDTJes,7,7,7
j9n7Boia0po,4,4,4
jC4NNUYIIdM,13,13,13
jCVkaZChKmc,2,2,2
jCb-WcxO5SU,10,10,10
jD83QaWy8LI,17,17,17
jDC_QZAFxKI,7,7,7
jE2VvGZktJo,1,1,1
jG1JY0rt2Os,7,7,7
jGiqc3HSxEg,5,5,5
jGl-6an8fz8,12,12,12
jGyUVyp9w9g,1,1,1
jH2t4Tcl3Pg,8,8,8
jHZTzXteoU8,12,12,12
jHvSF0njyvc,5,5,5
jLCHpZ6B1gU,7,7,7
jLM2ibaRbrk,6,6,6
jLZuaFZWa7A,6,6,6
jMpXhLeiPsE,3,3,3
jO7Ysq0m050,2,2,2
jPEYpryMp2s,3,3,3
jPkRGHivRD8,6,6,6
jQF5Q3773uk,1,1,1
jQR_Bp66u9w,2,2,2
jQS_kpH9xfA,12,12,12
jR5k_1Jgf2Y,4,4,4
jRq7HXR17gI,10,10,10
jS9q7Tu_G0o,9,9,9
jSQj4lq8ZEg,7,7,7
jSh3FFKFH_g,6,6,6
jTW5_KvkGoE,12,12,12
jTap34G5TFU,9,9,9
jVNepCaqJok,6,6,6
jVbuBGSfLC4,2,2,2
jVlfNd3fxMY,13,13,13
jWkOwC7vMb4,7,7,7
jXoDKhdUvFo,3,3,3
jXuAqchqTs8,3,3,3
jYnEHDHp32E,8,8,8
jYuQzAxBVZU,9,9,9
jYwgqUUx_7s,1,1,1
jZoHuMwZwTk,14,14,14
jb-To6qJcxU,3,3,3
je_0dC12gOs,10,10,10
jehMXPadHS0,6,6,6
jg4hFf-zmn8,2,2,2
jgvQzWAhoiw,6,6,6
jhEBBGOD7es,10,10,10
jiP82WVx6mM,3,3,3
jiZfc0b2t3Q,17,17,17
jibff9m0SjQ,3,3,3
jj6ibow2tdw,1,1,1
jjEmFB7zY4o,2,2,2
jjNf6SolPvU,7,7,7
jjRXuZkeGRA,6,6,6
jkkinXnXErk,3,3,3
jlmNwjdYVnk,11,11,11
jmqRuQGdhLs,2,2,2
jn9mHzXJIV0,6,6,6
jp9hK-jY6yY,3,3,3
jpH-8HiMCRI,16,16,16
jr7W7smqXg4,4,4,4
jr8L_hJcCM4,1,1,1
jr9QtXwC9vc,2,2,2
jsnyz__pc5M,9,9,9
jtVz0qxQM_U,1,1,1
juTa0fPI22M,3,3,3
ju_inUnrLc4,26,26,26
jw7q_kcQXO8,2,2,2
jwkNAJBwoEA,8,8,8
jwlW1-vVBjQ,13,13,13
jxWJLs7_doc,19,19,19
jyNFL5t2A-U,5,5,5
